prev_surprise_1q,avg_surprise_4q,beat_streak,surprise_consistency,eps_estimate_revision_pct,num_analysts,revenue_growth,gross_margin,revenue_growth_accel,gross_margin_trend,price_return_30d,price_return_5d,price_volatility_30d,pct_from_52w_high,fiscal_quarter,ticker_encoded,label,ticker,earnings_date
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.1246183256350965,0.5308311149288778,0.003694507970495347,0.46936168624537195,-0.18064515845495976,-0.06813413219385579,0.030186844327659047,-0.23362068526101326,1,28,Beat,SNAP,2025-03-31
40.31632348552671,3.2910233287898096,1.0,3.1741493676573134,,,-0.0134145921008907,0.5142252756649045,0.1112037335342058,0.46936168624537195,0.016317056476415678,0.10240207778028018,0.03400907000576912,-0.05320301510191423,2,28,Miss,SNAP,2025-06-30
-5.062709304616189,17.62680709045526,0.0,32.08782180959674,,,0.1203847040366412,0.5525600279791006,0.1337992961375319,0.5225281952968912,0.15664340523881973,-0.030480572490821863,0.03722817296375253,-0.12671592137574816,3,28,Beat,SNAP,2025-09-30
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0122583686940123,0.3164677804295943,0.003694507970495347,0.46936168624537195,-0.1206869855137859,-0.07201807022489573,0.03855060862999024,-0.13443983402489626,1,29,Miss,SPOT,2025-03-31
-54.01686334843184,3.2910233287898096,0.0,3.1741493676573134,,,0.0188409253517767,0.3162453183520599,0.031099294045788997,0.46936168624537195,-0.02221581080492429,-0.029788903805232296,0.01872403092270861,-0.029788903805232296,3,29,Beat,SPOT,2025-09-30
53.630696162511285,-0.19308359296027788,1.0,76.11831930837032,,,0.0606273408239701,0.330832045905981,0.0417864154721934,0.3163565493908271,-0.0858198939183543,0.004129258291021916,0.018825242172051927,-0.102921871947041,4,29,Beat,SPOT,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.1634859063873803,0.1723862019914651,0.003694507970495347,0.46936168624537195,-0.05597690342284337,-0.07184234346437361,0.04009535046867891,-0.10818707647180516,2,30,Meet,TSLA,2025-06-30
-0.9680374340818424,3.2910233287898096,0.0,3.1741493676573134,,,0.2488886913229018,0.1798896600818651,0.0854027849355215,0.46936168624537195,0.33228459931368687,0.014255780758666965,0.026399128191700406,-0.005397625516193255,3,30,Miss,TSLA,2025-09-30
-10.530553815871874,-5.749295624976859,0.0,6.7617201787711805,,,-0.1136857092009254,0.2011565800570258,-0.3625744005238272,0.17613793103666509,0.13673799359549746,-0.059521608421759874,0.028946487859526273,-0.06172938256912305,4,30,Beat,TSLA,2025-12-31
10.960697720867266,-0.17929784302881716,1.0,10.767314231539777,,,-0.1009598008112123,0.2108366462679233,0.012725908389713103,0.19052312006944544,-0.13321678694879344,-0.049940972105643945,0.02099712285709572,-0.1593364849941593,1,30,Beat,TSLA,2026-03-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0356217075006271,0.3985086274169773,0.003694507970495347,0.46936168624537195,-0.08398386203379951,-0.04914392930659665,0.030458415834102925,-0.10725240020720796,1,31,Beat,UBER,2025-03-31
65.04275203817855,3.2910233287898096,1.0,3.1741493676573134,,,0.0969392178964709,0.3983874792506521,0.13256092539709802,0.46936168624537195,0.015195153743801964,0.07379165970393402,0.023720729350128613,-0.017074784368426334,2,31,Meet,UBER,2025-06-30
1.045743247578105,33.044247642878325,0.0,45.25271889148867,,,0.0667557733719461,0.3957260197688987,-0.030183444524524802,0.3984480533338147,-0.11045625893041754,0.002953456281814767,0.02233368675351775,-0.182711602463563,4,31,Miss,UBER,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0088328075709778,0.8039399624765479,0.003694507970495347,0.46936168624537195,-0.03097703997637024,-0.0029662303946029716,0.012106433275820354,-0.0547544662232542,1,32,Beat,V,2025-03-31
3.0008322168689854,3.2910233287898096,1.0,3.1741493676573134,,,0.0602459870752554,0.8060361777428234,0.0514131795042776,0.46936168624537195,-0.03778636450746601,0.014138092565212243,0.01490369143549024,-0.06616489818175868,2,32,Beat,V,2025-06-30
4.677834644148045,3.839333430508515,2.0,1.1858197883953232,,,0.0542666142351553,0.8152741514360313,-0.005979372840100097,0.8049880701096856,-0.02061136814599625,-0.0202984275667958,0.011028091023798819,-0.04096312879409609,3,32,Meet,V,2025-09-30
0.2772767652838655,2.651981208766965,0.0,2.2209232721322785,,,0.0165050354345392,0.8168057976332447,-0.037761578800616105,0.8106551645894273,0.0745106418821404,0.007157223454153079,0.012882141106897928,-0.001492429356736426,4,32,Meet,V,2025-12-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,-0.0827730208137177,0.249418811779553,0.003694507970495347,0.46936168624537195,0.0917160771124179,0.0039009701665980675,0.02545973934695287,-0.02160582703902195,2,33,Beat,WMT,2025-04-30
5.6350223392096455,3.2910233287898096,1.0,3.1741493676573134,,,0.0712098980127891,0.2515811546656745,0.15398291882650678,0.46936168624537195,0.04284650043453844,0.027696473398005895,0.009276667508783117,-0.016503307842429333,3,33,Miss,WMT,2025-07-31
-7.967572103347,-1.1662748820686772,0.0,9.61848677206225,,,0.0118037000710251,0.2495320229977269,-0.059406197941763994,0.25049998322261374,-0.011003882744646224,-0.04117538218768014,0.012709110269498744,-0.06025863764332602,4,33,Beat,WMT,2025-10-31
3.11335816923895,0.26026946836719844,1.0,7.236209659998097,,,0.0621740874448455,0.2467323346760657,0.050370387373820394,0.2505565888317007,0.017241440979096592,-0.0027180747326715675,0.011212070039214591,-0.024509772785189787,1,33,Meet,WMT,2026-01-31
3.335089439236321,3.2910233287898096,1.0,3.1741493676573134,,,0.0,0.228046583927558,0.003694507970495347,0.46936168624537195,0.08767558556957215,0.016666607605095068,0.014962529536176562,-0.004565774049732888,1,34,Meet,XOM,2025-03-31
1.156401590914311,3.2910233287898096,0.0,3.1741493676573134,,,-0.0195045522958868,0.2258137574392591,-0.0195045522958868,0.46936168624537195,0.007367758503849625,-0.021120530904128212,0.013778660744488623,-0.04638186810227628,2,34,Beat,XOM,2025-06-30
4.931122954962793,3.043762272938552,1.0,2.669131073608416,,,0.0484920165582496,0.2260143284011952,0.0679965688541364,0.22693017068340854,0.10076066471131954,0.04642036102081749,0.01104212423765802,0.0,3,34,Beat,XOM,2025-09-30
3.0328937993927605,3.040139448423288,2.0,1.8873711131156514,,,-0.0395051061429719,0.1995777058683891,-0.08799712270122151,0.22591404292022715,0.010394827418811113,0.02014389461933502,0.011681952077310487,0.0,4,34,Meet,XOM,2025-12-31
